NUMBER X_IMAGE Y_IMAGE FLUX_APER FLUXERR_APER ISOAREA_IMAGE THETA_IMAGE FLAGS ELONGATION                                             
       381    137.9663     89.6183     948.5918     100.1749        32   7.78   0    1.876
       382    692.2576     71.6062     6369.049       111.32        95  56.91   2    1.103
       383    613.6208     95.9403     835.6457     99.11412        10  14.60   0    1.305
       384    695.5073     93.4846     1016.364     99.25925        14 -66.29   2    1.031
       385    332.9853     90.2448     1029.649     100.0925        25 -46.84   2    1.411
       386   1009.5836     94.6501     729.9876     99.40971        13  47.23   0    1.149
       387    652.1771     96.9892     820.1005     99.34736        10   1.32   0    1.189
       388    987.9844     84.8397     907.1746     100.0809        30 -81.03   0    1.652
       389    536.8781     90.7206     734.4446     98.06908        20  49.10   0    2.180
       390    416.4685     75.9634     1260.829     100.0843        57  70.92   2    1.854
       391    512.3944     86.0498     577.5556     98.79094        28 -58.56   0    2.497
       392   1004.7905     88.9976     1469.614     100.5573        33 -42.38   0    1.382
       393    740.3018     96.2457     657.1689     97.61693        12  10.97   0    1.140
       394    570.0267     91.8016     1108.499     100.2713        19  86.51   2    1.284
       395    329.4406     63.3798     20441.26      137.266       158 -81.49   2    1.203
       396    254.2137     22.5767     322839.7     395.2751       571 -71.74   2    1.087
       397    227.6956     93.1515     1121.265     98.96146        35   4.32   0    1.750
       398    263.4610     95.6587     856.0197     99.42949        16 -71.33   0    1.112
       399    704.8491     95.8050     884.5839     99.49477        17 -43.16   0    1.146
       400     37.6628     92.2818     2195.528     101.6613        50  -6.34   0    1.523
       401    914.3685     87.0875     4528.042     106.9982        48  88.37   0    1.024
       402    150.9562     97.0476     1053.979     99.88096        20  78.07   0    1.013
       403    823.2038     75.3532     8705.267     115.7614        67 -33.22   0    1.012
       404     55.6209     97.8059     1009.038     99.51092        18  87.53   0    1.077
       405    380.6047     98.2434     444.0433     98.75381        10  45.66   0    4.413
       406    222.5632    100.4895     713.5186     98.29235        12   3.90   0    1.039
       407    777.8288     90.0932     7271.957     111.9633        55  44.92   2    1.584
       408    926.1971    103.9660     728.7528     99.40689        10   2.50   0    1.205
       409    384.9292     81.2667     12161.69     122.1411        86  40.30   0    1.091
       410    848.9163     99.0436     1191.591     99.39161        17 -37.27   0    1.019
       411    877.0951    101.7026     730.3267     98.05953        12  57.73   0    1.216
       412   1019.4356    101.4030     670.7469     99.27418        13  47.91   0    1.344
       413    796.8499     96.1407     954.3978     99.38605        21 -33.49   2    1.317
       414    825.3032     99.0312     964.4189     98.32967        16 -73.29   2    1.164
       415    679.0208     86.1270     2157.551     102.3613        60  31.26   2    1.223
       416    758.4930     97.9229     826.1758     98.82281        18 -72.05   0    1.551
       417    586.0433     99.8758     830.9423     99.10333        20   5.04   0    1.186
       418    494.9394    102.4310     850.7521     99.14875        16  -0.89   0    1.177
       419    733.7335    102.5277     948.6592      99.1041        14 -80.54   0    1.025
       420    812.3667     97.3274      967.477     99.41595        21 -60.06   2    1.433
       421    572.8079     96.4841     1262.076     100.3533        31  15.01   2    1.208
       422    451.1245     93.8405     1795.094     101.2903        37  52.39   2    1.097
       423    723.5057     99.5797     1314.346      99.4039        28  40.14   0    1.380
       424    834.6373     99.2303     821.8987     99.35147        20  62.56   0    1.448
       425    523.8831    104.6099     1055.682     99.61739        16 -11.99   0    1.205
       426    632.0292     94.5720     2297.201     102.9304        62 -18.83   2    1.816
       427    796.3037     91.2746     1021.906     98.73302        37 -57.76   2    2.777
       428    690.1849     97.1497      1537.38     100.9749        30 -50.09   2    1.457
       429    505.3592     96.6693     1117.461     99.75824        22 -70.17   2    1.309
       430    241.7837     90.6363     3169.551      105.093        50 -75.78   0    1.229
       431    622.0416    100.4511     1564.688     101.0364        19 -50.81   0    1.038
       432    542.8171    105.1909     726.7263     98.86404        13 -26.64   2    1.415
       433    645.8427    105.6103     877.9193     100.0144        18 -23.48   0    1.411
       434   1005.0686    105.3195     850.8022     98.60927        15  24.74   0    1.256
       435    124.5899     89.3318     1167.561     99.87231        36  89.53   2    1.931
       436    163.4803    107.9925     529.4101      98.4094         6 -89.97   0    1.577
       437    586.1681     58.6496     120406.9     253.3262       332 -79.25   2    1.088
       438    296.5976     96.3200     1532.204     100.9633        47  27.99   0    1.900
       439    322.3133    101.5762     1028.703     99.01845        16  44.33   2    1.168
       440    546.0177    101.4672     995.0333     99.74674        21 -55.71   2    1.285
       441    294.8717    106.6738      618.538     98.34413         9 -68.72   0    1.312
       442    170.2766     63.5394     4039.254     105.9549        71 -50.95   2    1.495
       443    320.4925     94.4016     3858.546      105.819        47 -76.99   2    1.115
       444     49.1220    104.8910     642.8393     98.12879        14 -66.92   0    1.619
       445    249.4804    105.0149     1283.172     99.86829        28   9.17   0    1.155
       446    651.3848    107.4110     682.0988      98.7614        15 -42.13   0    1.136
       447    946.0033     99.9820     2187.062      102.166        33  14.64   2    1.092
       448    730.1543     82.7355     28195.18     149.1971       139 -41.04   2    1.086
       449    535.1935    101.1282     1547.623     100.7335        30 -63.78   0    1.292
       450    915.5073    110.9932     576.3312     98.51771         6  89.53   0    1.577
       451    924.5350     71.8237     27645.25     148.5367       196  85.31   2    1.173
       452    364.7924    101.7199     2063.841     101.8915        30  65.74   0    1.135
       453    996.9570    106.9800     771.6561     99.50494        14 -44.21   0    1.372
       454    709.6192    104.5332     1423.852     100.7191        40  16.37   2    1.662
       455    495.9108     90.2280     11096.31     119.9201        99 -39.82   0    1.327
       456    146.5544    107.8693     861.9847      99.1745        16   1.11   2    1.146
       457    150.8119     85.7774     30022.64     152.1308       150  74.11   0    1.082
       458     86.5502    102.5693     2070.791     102.1684        47 -18.51   2    1.404
       459    280.8467    102.3651     1627.063     100.9126        45  20.68   0    1.183
       460    561.5652    106.8904     1042.349     98.78006        27 -33.59   0    1.638
       461    596.5085    109.9961     1272.291     100.1104        16 -59.15   2    1.133
       462    432.5909    100.8893     1697.113     100.8059        65 -39.83   2    1.268
       463    532.4191    112.4111     607.0834     98.58862        11 -38.47   0    1.525
       464    682.6204    107.0881     1233.913     99.48834        25 -84.29   2    1.017
       465    803.9802    107.9976     2304.578     102.4271        21  28.67   2    1.194
       466    820.2278     98.6605     1622.527     100.9023        34  84.55   2    1.235
       467    992.3582    111.2460     783.7932     98.99515        15  58.32   0    1.526
       468    604.3450    103.1334     2453.732     102.4976        58  19.40   2    1.784
       469    603.6818    107.9986     2158.106     102.3625        25 -41.71   2    1.117
       470    738.9112    108.5686     819.3577     98.53677        19 -84.06   0    1.910
       471    591.7728    108.6464     2112.901     102.5226        33  24.91   2    1.282
       472    346.3192    110.3243     1552.374     99.94663        13 -46.91   2    2.099
       473    502.8861    113.8022     558.7582     99.01747        12 -56.13   0    1.494
       474    868.9777    116.0234     760.7604     99.48004         9 -17.35   0    1.003
       475    636.5918    101.7522     983.4115     99.98742        33 -55.27   2    2.152
       476    674.9899    102.0379     762.8539     99.75262        30 -45.95   0    1.632
       477    784.2546    107.8791     1305.226     99.65112        43  69.26   2    1.114
       478    946.0865    107.2834     2353.866     102.2759        40 -50.60   2    1.082
       479    627.9413    106.9993     772.3706     98.96892        23  71.67   2    1.309
       480     57.8403    114.3811     926.2112     100.1241        17  15.12   0    1.232
       481    555.6551    114.5725     716.7477      98.8411        12  42.01   0    1.167
       482    918.3322    116.8754      560.683     98.21034         9  20.76   0    1.366
       483    573.7208    104.5014     976.5469     98.62855        29  68.42   2    1.996
       484    890.9797    110.6704     472.7433     98.54951        11 -78.40   0    2.207
       485    774.3885    112.7334     933.5477     99.33836        15  77.40   0    1.117
       486    951.0074    107.7050     1415.315     100.4345        18   8.59   2    1.215
       487    826.1341    116.4419     817.1679     99.07174        13 -81.59   0    1.153
       488    502.3846    104.7679     1969.227     102.4643        50 -22.61   2    1.280
       489    514.8871    107.3565     2058.841     101.3553        37 -32.12   0    1.090
       490    146.9602    114.0107     684.6401     99.57426        10  17.20   2    1.416
       491    307.0081    112.5058     1986.354     101.7185        32 -46.96   2    1.112
       492    464.8177    108.8266     1622.991     101.4308        28  51.29   2    1.552
       493    420.8781     99.6992     3356.459     103.9681        76  89.52   2    1.174
       494    448.3836    111.1857     852.4934     99.15274        41  -8.78   0    1.491
