NUMBER X_IMAGE Y_IMAGE FLUX_APER FLUXERR_APER ISOAREA_IMAGE THETA_IMAGE FLAGS ELONGATION                                     
       385    332.9853     90.2448     469.4451     47.43682        23 -46.84   2    1.411
       386   1009.5836     94.6501      248.237     46.36489         9  47.23   0    1.149
       387    652.1771     96.9892     353.4274     46.75615        10   1.32   0    1.189
       388    987.9844     84.8397     404.8459     47.24688        30 -81.03   0    1.652
       389    536.8781     90.7206     286.7018      45.9379        20  49.10   0    2.180
       390    416.4685     75.9634      396.745     46.84494        40  70.92   2    1.854
       391    512.3944     86.0498     288.4326     46.43915        26 -58.56   0    2.497
       392   1004.7905     88.9976     593.7026     47.79095        35 -42.38   0    1.382
       393    740.3018     96.2457      247.503     45.61901        10  10.97   0    1.140
       394    570.0267     91.8016     380.6671     47.00956        18  86.51   2    1.284
       395    329.4406     63.3798     13509.77     90.43049       166 -81.49   2    1.203
       396    254.2137     22.5767     40413.61     142.8121       426 -71.74   2    1.087
       397    227.6956     93.1515     503.4642     46.99808        38   4.32   0    1.750
       398    263.4610     95.6587     301.9356     46.50518        11 -71.33   0    1.112
       399    704.8491     95.8050     335.2104     46.66752        15 -43.16   0    1.146
       400     37.6628     92.2818     907.1394     49.02742        53  -6.34   0    1.523
       401    914.3685     87.0875     1179.032     50.38506        50  88.37   0    1.024
       402    150.9562     97.0476     373.2403     46.85236        19  78.07   0    1.013
       403    823.2038     75.3532      8940.89     77.96249        75 -33.22   0    1.012
       404     55.6209     97.8059     348.0494     46.60809        16  87.53   0    1.077
       405    380.6047     98.2434     183.7739     46.04782         5  45.66   0    4.413
       406    222.5632    100.4895     263.7316     45.94811        12   3.90   0    1.039
       407    777.8288     90.0932     2041.032     53.81761        57  44.92   2    1.584
       408    926.1971    103.9660     226.6249     46.25883         7   2.50   0    1.205
       409    384.9292     81.2667     11567.01     85.20835        95  40.30   0    1.091
       410    848.9163     99.0436     432.0391      46.7732        20 -37.27   0    1.019
       411    877.0951    101.7026     236.0573     45.68666        10  57.73   0    1.216
       412   1019.4356    101.4030     230.5648     46.27818        11  47.91   0    1.344
       413    796.8499     96.1407     393.2454     46.82796        23 -33.49   2    1.317
       414    825.3032     99.0312     404.1007     46.39262        17 -73.29   2    1.164
       415    679.0208     86.1270     889.5245     49.29319        61  31.26   2    1.223
       416    758.4930     97.9229     324.0856     46.36855        18 -72.05   0    1.551
       417    586.0433     99.8758     352.1729     46.62819        19   5.04   0    1.186
       418    494.9394    102.4310     342.6481     46.58174        16  -0.89   0    1.177
       419    733.7335    102.5277      301.606     46.25823        12 -80.54   0    1.025
       420    812.3667     97.3274     384.0877     46.78349        23 -60.06   2    1.433
       421    572.8079     96.4841     537.6085     47.64301        32  15.01   2    1.208
       422    451.1245     93.8405     658.4224     48.09774        37  52.39   2    1.097
       423    723.5057     99.5797      508.534     47.02259        30  40.14   0    1.380
       424    834.6373     99.2303     302.7048     46.50894        16  62.56   0    1.448
       425    523.8831    104.6099     385.2305     46.78904        17 -11.99   0    1.205
       426    632.0292     94.5720     920.1342     49.54907        68 -18.83   2    1.816
       427    796.3037     91.2746     383.7042     46.41533        29 -57.76   2    2.777
       428    690.1849     97.1497     592.7531     47.90535        31 -50.09   2    1.457
       429    505.3592     96.6693     410.7475     46.91282        24 -70.17   2    1.309
       430    241.7837     90.6363     976.2643     49.91997        47 -75.78   0    1.229
       431    622.0416    100.4511      567.077     47.78337        23 -50.81   0    1.038
       432    542.8171    105.1909     292.5484     46.33666        13 -26.64   2    1.415
       433    645.8427    105.6103     310.3936     46.79033        15 -23.48   0    1.411
       434   1005.0686    105.3195     302.2827      46.1384        14  24.74   0    1.256
       435    124.5899     89.3318     500.0797     47.34362        40  89.53   2    1.931
       436    163.4803    107.9925     178.5617     45.77416         3 -89.97   0    1.577
       437    586.1681     58.6496     20555.41     106.5715       282 -79.25   2    1.088
       438    296.5976     96.3200     654.1078     48.19555        52  27.99   0    1.900
       439    322.3133    101.5762     430.4746      46.7656        20  44.33   2    1.168
       440    546.0177    101.4672     441.0718     47.18025        21 -55.71   2    1.285
       441    294.8717    106.6738     256.3179     46.03519         9 -68.72   0    1.312
       442    170.2766     63.5394     1210.196     50.52543        78 -50.95   2    1.495
       443    320.4925     94.4016     1063.938     49.97717        52 -76.99   2    1.115
       444     49.1220    104.8910     214.6077     45.70449         8 -66.92   0    1.619
       445    249.4804    105.0149     503.2583     47.23859        28   9.17   0    1.155
       446    651.3848    107.4110     235.4435     46.05572        13 -42.13   0    1.136
       447    946.0033     99.9820     750.0485     48.52876        37  14.64   2    1.092
       448    730.1543     82.7355     6342.239     69.97818       130 -41.04   2    1.086
       449    535.1935    101.1282     618.6999     47.90968        30 -63.78   0    1.292
       450    915.5073    110.9932      204.942     45.90496         6  89.53   0    1.577
       451    924.5350     71.8237     10258.31     81.78236       204  85.31   2    1.173
       452    364.7924    101.7199     753.7863     48.54626        33  65.74   0    1.135
       453    996.9570    106.9800     282.6294     46.53317        14 -44.21   0    1.372
       454    709.6192    104.5332     580.4771     47.84707        43  16.37   2    1.662
       455    495.9108     90.2280      2931.48     57.65277       105 -39.82   0    1.327
       456    146.5544    107.8693     334.0859     46.53995        18   1.11   2    1.146
       457    150.8119     85.7774     6667.188     71.10576       145  74.11   0    1.082
       458     86.5502    102.5693     720.2286     48.50634        48 -18.51   2    1.404
       459    280.8467    102.3651      666.043     48.13374        42  20.68   0    1.183
       460    561.5652    106.8904     346.1534      46.2311        23 -33.59   0    1.638
       461    596.5085    109.9961     503.3474     47.35931        18 -59.15   2    1.133
       462    432.5909    100.8893     581.4839     47.61346        51 -39.83   2    1.268
       463    532.4191    112.4111     194.0769     45.85113         7 -38.47   0    1.525
       464    682.6204    107.0881     481.1052     47.01101        26 -84.29   2    1.017
       465    803.9802    107.9976     898.4547     49.21888        21  28.67   2    1.194
       466    820.2278     98.6605      635.353     47.98861        39  84.55   2    1.235
       467    992.3582    111.2460     265.9417     46.20597        16  58.32   0    1.526
       468    604.3450    103.1334     959.1547      49.3833        61  19.40   2    1.784
       469    603.6818    107.9986      783.144     48.80024        27 -41.71   2    1.117
       470    738.9112    108.5686     303.8062     46.14591        18 -84.06   0    1.910
       471    591.7728    108.6464     693.0843     48.49646        35  24.91   2    1.282
       472    346.3192    110.3243      613.221     47.52588        13 -46.91   2    2.099
       473    502.8861    113.8022      224.997     46.25083        10 -56.13   0    1.494
       474    868.9777    116.0234     267.6984     46.46019         9 -17.35   0    1.003
       475    636.5918    101.7522     426.2508     47.22942        35 -55.27   2    2.152
       476    674.9899    102.0379     305.1967     46.76508        31 -45.95   0    1.632
       477    784.2546    107.8791     488.7544     47.04798        40  69.26   2    1.114
       478    946.0865    107.2834     806.2538     48.67453        42 -50.60   2    1.082
       479    627.9413    106.9993     311.0855     46.42749        22  71.67   2    1.309
       480     57.8403    114.3811     306.3931      46.7709        14  15.12   0    1.232
       481    555.6551    114.5725     244.4615      46.1002         9  42.01   0    1.167
       482    918.3322    116.8754     135.3037     45.43382         0  20.76   0    1.366
       483    573.7208    104.5014     367.9535     46.33815        28  68.42   2    1.996
       484    890.9797    110.6704     181.0182     45.91045         5 -78.40   0    2.207
       485    774.3885    112.7334     371.6819     46.72318        14  77.40   0    1.117
       486    951.0074    107.7050     581.2563     47.73172        19   8.59   2    1.215
       487    826.1341    116.4419     283.4906     46.29221        11 -81.59   0    1.153
       488    502.3846    104.7679     742.4078     48.84368        55 -22.61   2    1.280
       489    514.8871    107.3565     739.8171     48.24554        41 -32.12   0    1.090
       490    146.9602    114.0107     282.3136     46.65374        11  17.20   2    1.416
       491    307.0081    112.5058     708.2073     48.33241        35 -46.96   2    1.112
       492    464.8177    108.8266     590.9229      48.0153        30  51.29   2    1.552
       493    420.8781     99.6992     1023.978     49.45115        66  89.52   2    1.174
       494    448.3836    111.1857     322.1003     46.48138        31  -8.78   0    1.491
