NUMBER X_IMAGE Y_IMAGE FLUX_APER FLUXERR_APER ISOAREA_IMAGE THETA_IMAGE FLAGS ELONGATION                                          
       385    332.9853     90.2448     584.3364     70.18178        22 -46.84   2    1.411
       386   1009.5836     94.6501     362.2395     69.45882         9  47.23   0    1.149
       387    652.1771     96.9892     405.5779     69.41322         8   1.32   0    1.189
       388    987.9844     84.8397     554.3286     70.27001        29 -81.03   0    1.652
       389    536.8781     90.7206     378.6707     68.56992        15  49.10   0    2.180
       390    416.4685     75.9634     585.2017     69.81268        52  70.92   2    1.854
       391    512.3944     86.0498     355.4585     69.24892        21 -58.56   0    2.497
       392   1004.7905     88.9976     810.7112     70.54299        36 -42.38   0    1.382
       393    740.3018     96.2457     291.1566     68.08833         6  10.97   0    1.140
       394    570.0267     91.8016     541.6511     70.04341        18  86.51   2    1.284
       395    329.4406     63.3798     14399.22     105.8536       167 -81.49   2    1.203
       396    254.2137     22.5767     96296.47     220.0113       538 -71.74   2    1.087
       397    227.6956     93.1515      687.591     69.58629        39   4.32   0    1.750
       398    263.4610     95.6587     393.6089     69.37402        14 -71.33   0    1.112
       399    704.8491     95.8050     445.6607     69.54433        16 -43.16   0    1.146
       400     37.6628     92.2818     1227.608     71.51046        53  -6.34   0    1.523
       401    914.3685     87.0875     1801.974     73.49051        54  88.37   0    1.024
       402    150.9562     97.0476     530.5724     69.82128        21  78.07   0    1.013
       403    823.2038     75.3532     7654.293     89.92793        75 -33.22   0    1.012
       404     55.6209     97.8059     461.1664     69.40771        17  87.53   0    1.077
       405    380.6047     98.2434     254.6814       69.106         3  45.66   0    4.413
       406    222.5632    100.4895     335.5368     68.61676        12   3.90   0    1.039
       407    777.8288     90.0932      3290.21     77.45468        57  44.92   2    1.584
       408    926.1971    103.9660     306.4659     69.27609         6   2.50   0    1.205
       409    384.9292     81.2667     10564.86     96.87097        95  40.30   0    1.091
       410    848.9163     99.0436     551.6967     69.32903        18 -37.27   0    1.019
       411    877.0951    101.7026     294.5878     68.29066         4  57.73   0    1.216
       412   1019.4356    101.4030     292.8647     69.23145         8  47.91   0    1.344
       413    796.8499     96.1407      518.875     69.59641        23 -33.49   2    1.317
       414    825.3032     99.0312     507.7235     68.80742        17 -73.29   2    1.164
       415    679.0208     86.1270     1126.025     71.73333        59  31.26   2    1.223
       416    758.4930     97.9229     382.6973     68.96179        16 -72.05   0    1.551
       417    586.0433     99.8758     426.1377     69.29292        18   5.04   0    1.186
       418    494.9394    102.4310     429.9446      69.3054        15  -0.89   0    1.177
       419    733.7335    102.5277     407.7317     69.04425         9 -80.54   0    1.025
       420    812.3667     97.3274      507.809     69.56026        23 -60.06   2    1.433
       421    572.8079     96.4841      705.242     70.38754        31  15.01   2    1.208
       422    451.1245     93.8405     883.4964      70.7771        37  52.39   2    1.097
       423    723.5057     99.5797     646.4342     69.45174        27  40.14   0    1.380
       424    834.6373     99.2303     398.6954     69.39068        14  62.56   0    1.448
       425    523.8831    104.6099     456.6081     69.39278        17 -11.99   0    1.205
       426    632.0292     94.5720     1232.104     72.24902        69 -18.83   2    1.816
       427    796.3037     91.2746     534.6542     69.08498        28 -57.76   2    2.777
       428    690.1849     97.1497      799.873     70.69244        31 -50.09   2    1.457
       429    505.3592     96.6693     586.8972     69.81819        22 -70.17   2    1.309
       430    241.7837     90.6363     1529.743     73.35697        51 -75.78   0    1.229
       431    622.0416    100.4511     744.6696     70.51473        21 -50.81   0    1.038
       432    542.8171    105.1909     383.7596     69.15378        10 -26.64   2    1.415
       433    645.8427    105.6103     412.5752     69.81004        16 -23.48   0    1.411
       434   1005.0686    105.3195     424.4272     68.91055        14  24.74   0    1.256
       435    124.5899     89.3318     646.1433     70.01079        40  89.53   2    1.931
       436    163.4803    107.9925     248.1898     68.70679         2 -89.97   0    1.577
       437    586.1681     58.6496     40008.17     150.9746       326 -79.25   2    1.088
       438    296.5976     96.3200     930.5447      71.1113        51  27.99   0    1.900
       439    322.3133    101.5762     541.4321     69.29537        21  44.33   2    1.168
       440    546.0177    101.4672     575.6194     69.96776        19 -55.71   2    1.285
       441    294.8717    106.6738     309.9702     68.72169         5 -68.72   0    1.312
       442    170.2766     63.5394     1900.702      73.7952        78 -50.95   2    1.495
       443    320.4925     94.4016     1646.987      73.1877        54 -76.99   2    1.115
       444     49.1220    104.8910     295.8513     68.48519         5 -66.92   0    1.619
       445    249.4804    105.0149     688.2027     69.96139        27   9.17   0    1.155
       446    651.3848    107.4110     331.2091     68.98085         8 -42.13   0    1.136
       447    946.0033     99.9820     1034.712     71.26102        39  14.64   2    1.092
       448    730.1543     82.7355     10577.03     97.03374       137 -41.04   2    1.086
       449    535.1935    101.1282     804.5858     70.52325        31 -63.78   0    1.292
       450    915.5073    110.9932     263.7177     68.75813         4  89.53   0    1.577
       451    924.5350     71.8237     13309.52     103.3616       208  85.31   2    1.173
       452    364.7924    101.7199     994.2689     71.13191        32  65.74   0    1.135
       453    996.9570    106.9800      407.099     69.60545        15 -44.21   0    1.372
       454    709.6192    104.5332     754.9341     70.54781        43  16.37   2    1.662
       455    495.9108     90.2280     4736.849     81.90761       106 -39.82   0    1.327
       456    146.5544    107.8693     449.7059     69.37017        17   1.11   2    1.146
       457    150.8119     85.7774     11632.58     99.60612       153  74.11   0    1.082
       458     86.5502    102.5693     1030.154     71.42894        50 -18.51   2    1.404
       459    280.8467    102.3651     896.3739     70.81844        42  20.68   0    1.183
       460    561.5652    106.8904     492.9307     68.94759        22 -33.59   0    1.638
       461    596.5085    109.9961     611.2092     69.89729        18 -59.15   2    1.133
       462    432.5909    100.8893     835.7248     70.43899        63 -39.83   2    1.268
       463    532.4191    112.4111     287.3993     68.83636         6 -38.47   0    1.525
       464    682.6204    107.0881     629.6072     69.58396        28 -84.29   2    1.017
       465    803.9802    107.9976      1343.84     72.24019        22  28.67   2    1.194
       466    820.2278     98.6605     815.7781     70.55932        39  84.55   2    1.235
       467    992.3582    111.2460       399.78     69.20641        13  58.32   0    1.526
       468    604.3450    103.1334     1343.472     72.05862        61  19.40   2    1.784
       469    603.6818    107.9986     1036.937     71.45052        27 -41.71   2    1.117
       470    738.9112    108.5686     395.0873     68.81372        13 -84.06   0    1.910
       471    591.7728    108.6464     981.8209     71.45737        36  24.91   2    1.282
       472    346.3192    110.3243     837.6056     70.07453        13 -46.91   2    2.099
       473    502.8861    113.8022     313.2957      69.2985        10 -56.13   0    1.494
       474    868.9777    116.0234     355.6129     69.43714         8 -17.35   0    1.003
       475    636.5918    101.7522     607.9526     70.25821        31 -55.27   2    2.152
       476    674.9899    102.0379     456.3833     69.95251        23 -45.95   0    1.632
       477    784.2546    107.8791     685.4553     69.76614        43  69.26   2    1.114
       478    946.0865    107.2834     1087.301     71.24608        42 -50.60   2    1.082
       479    627.9413    106.9993     453.0274     69.38105        22  71.67   2    1.309
       480     57.8403    114.3811     430.0091     69.86678        11  15.12   0    1.232
       481    555.6551    114.5725     318.4493      68.9388         6  42.01   0    1.167
       482    918.3322    116.8754      257.814     68.54899         3  20.76   0    1.366
       483    573.7208    104.5014      478.125     68.89877        25  68.42   2    1.996
       484    890.9797    110.6704     238.3704     68.86357         0 -78.40   0    2.207
       485    774.3885    112.7334      446.244     69.35883        14  77.40   0    1.117
       486    951.0074    107.7050     808.1279     70.53467        19   8.59   2    1.215
       487    826.1341    116.4419     401.7762     69.21297        12 -81.59   0    1.153
       488    502.3846    104.7679     998.5881     71.69247        51 -22.61   2    1.280
       489    514.8871    107.3565     1001.743     70.78899        40 -32.12   0    1.090
       490    146.9602    114.0107     377.3576     69.69529        11  17.20   2    1.416
       491    307.0081    112.5058     1007.897     71.17545        35 -46.96   2    1.112
       492    464.8177    108.8266     800.6289     70.87875        29  51.29   2    1.552
       493    420.8781     99.6992     1561.267     72.38354        72  89.52   2    1.174
       494    448.3836    111.1857     455.4113     69.38886        28  -8.78   0    1.491
